Source	Target	Weight
210019396	907131198039842816	1
210019396	907703294633693186	1
210019396	908021399889039360	5
210019396	908391817430925312	2
210019396	909351179762765824	1
210019396	910798108052922368	1
210019396	915215041783361536	2
210019396	916153071620755457	1
210019396	919544274701647873	1
210019396	925050374947565569	1
210019396	929482144648519681	2
210019396	935548398618533889	3
210019396	943077029624328192	1
210019396	953288887828406277	1
210019396	955357744718065664	1
210019396	967513857127276545	1
210019396	1004474327402770432	1
210019396	1073896900368183296	1
210019396	1086287107608461312	4
210019396	1100400229105393664	1
210019396	1186263013067821056	2
210019396	1207060218212995072	1
210019396	1243196333432979456	1
210019396	1308738495788257281	1
909356339155128325	10602012	1
909356339155128325	11611502	5
909356339155128325	11946772	1
909356339155128325	13346352	37
909356339155128325	13553912	1
909356339155128325	17191272	1
909356339155128325	17676713	1
909356339155128325	18577646	1
909356339155128325	20909329	1
909356339155128325	32937695	2
909356339155128325	64019370	3
909356339155128325	91337201	1
909356339155128325	91560739	1
909356339155128325	106494679	1
909356339155128325	112385035	1
909356339155128325	121399124	1
909356339155128325	122375549	1
909356339155128325	169436054	1
909356339155128325	179955791	4
909356339155128325	184186065	4
909356339155128325	240788766	1
909356339155128325	250801453	5
909356339155128325	254230849	2
909356339155128325	303992644	1
909356339155128325	314537945	1
909356339155128325	335861414	1
909356339155128325	337016752	5
909356339155128325	381128084	1
909356339155128325	389039943	1
909356339155128325	402593346	1
909356339155128325	409892360	1
909356339155128325	511843282	3
909356339155128325	524589593	1
909356339155128325	535153760	17
909356339155128325	549453509	17
909356339155128325	821696756	1
909356339155128325	893680236	1
909356339155128325	964605500	3
909356339155128325	1041915498	1
909356339155128325	1070697151	1
909356339155128325	1281187602	1
909356339155128325	1307838374	1
909356339155128325	1308442981	14
909356339155128325	1615986402	18
909356339155128325	1688789778	1
909356339155128325	2401829324	1
909356339155128325	2407642034	1
909356339155128325	2794107508	1
909356339155128325	2830130933	1
909356339155128325	2904896141	1
909356339155128325	2909811033	1
909356339155128325	3395436645	1
909356339155128325	3504318874	1
909356339155128325	3963101903	6
909356339155128325	4703390322	1
909356339155128325	4768654342	4
909356339155128325	4813170027	1
909356339155128325	704634582394654720	2
909356339155128325	736590166484221952	1
909356339155128325	902551436952788992	1
909356339155128325	906488241595056133	1
909356339155128325	910618414724653057	1
909356339155128325	919168899807174657	1
909356339155128325	919918831811874818	1
909356339155128325	923243610535055361	1
909356339155128325	936638794664734720	1
909356339155128325	1100400229105393664	1
954830402241384448	2641161	1
954830402241384448	7888482	1
954830402241384448	16784324	1
954830402241384448	19923515	1
954830402241384448	29446870	2
954830402241384448	31090827	1
954830402241384448	53153553	1
954830402241384448	56768709	1
954830402241384448	78721752	1
954830402241384448	130220860	1
954830402241384448	163710372	1
954830402241384448	173541298	1
954830402241384448	211808465	1
954830402241384448	249122306	1
954830402241384448	264353593	1
954830402241384448	268958583	1
954830402241384448	270097895	1
954830402241384448	278559512	7
954830402241384448	289160346	1
954830402241384448	295608887	6
954830402241384448	296882682	1
954830402241384448	316273207	1
954830402241384448	318541441	2
954830402241384448	411454594	1
954830402241384448	413916151	1
954830402241384448	441313798	1
954830402241384448	486958895	24
954830402241384448	611887262	2
954830402241384448	724617054	3
954830402241384448	1050270810	5
954830402241384448	1172480568	5
954830402241384448	1206126870	2
954830402241384448	1280800459	1
954830402241384448	1291025954	3
954830402241384448	1445759982	1
954830402241384448	1572601189	1
954830402241384448	1580405382	2
954830402241384448	2157225504	1
954830402241384448	2498324725	3
954830402241384448	2713231408	1
954830402241384448	2778707797	2
954830402241384448	2826861746	1
954830402241384448	2834396973	1
954830402241384448	2840782534	1
954830402241384448	2920033789	2
954830402241384448	2932623712	1
954830402241384448	2964966790	1
954830402241384448	2992556073	1
954830402241384448	3068138943	4
954830402241384448	3360748235	4
954830402241384448	3655368924	1
954830402241384448	3904858348	1
954830402241384448	4003466841	2
954830402241384448	4061417350	1
954830402241384448	4717791881	1
954830402241384448	4884685151	3
954830402241384448	704710571187376129	1
954830402241384448	717421333160833024	1
954830402241384448	757632771233812481	1
954830402241384448	762003790409166848	8
954830402241384448	786459083544993794	1
954830402241384448	804398734851407876	1
954830402241384448	819803478805463040	2
954830402241384448	819808107194826753	1
954830402241384448	834029831318806528	1
954830402241384448	843922052952276999	1
954830402241384448	859222352965640198	1
954830402241384448	860138043981922304	1
954830402241384448	893055394515431425	1
954830402241384448	893065969509289984	1
954830402241384448	893066378227404800	8
954830402241384448	913569765662355457	1
954830402241384448	914431725769576449	1
954830402241384448	918490448632664064	4
954830402241384448	952599899782164480	2
954830402241384448	954830402241384448	1
954830402241384448	981389322439004165	1
954830402241384448	982318810945355776	1
954830402241384448	983094795915677697	1
954830402241384448	983478619577180160	1
954830402241384448	1000098956318269446	1
954830402241384448	1002624060386435072	5
954830402241384448	1060782437926617093	1
954830402241384448	1075919809626497026	1
954830402241384448	1111774021992046594	2
954830402241384448	1139527167757492225	1
954830402241384448	1231189221450403841	2
954830402241384448	1235181627405488129	1
954830402241384448	1241155933251801089	1
954830402241384448	1262782651204689927	1
954830402241384448	1290282765024468994	1
954830402241384448	1302359707139616769	1
272974412	939091	1
272974412	13346352	1
272974412	13553912	1
272974412	14525982	1
272974412	16019620	1
272974412	16228965	1
272974412	19776513	1
272974412	22664647	1
272974412	23044967	1
272974412	27878027	1
272974412	29446870	2
272974412	37883400	1
272974412	39483072	1
272974412	43877830	1
272974412	56331789	1
272974412	60915546	1
272974412	61454872	1
272974412	64189599	1
272974412	69575900	1
272974412	89227893	1
272974412	89993181	7
272974412	91560739	4
272974412	94407286	1
272974412	103841173	1
272974412	106494679	1
272974412	108880635	1
272974412	123219711	1
272974412	138434050	1
272974412	149837041	1
272974412	154202270	1
272974412	155613517	2
272974412	162879250	1
272974412	168999527	1
272974412	189971995	1
272974412	214112280	1
272974412	217511601	1
272974412	220750863	1
272974412	228404827	2
272974412	228898850	1
272974412	236991908	1
272974412	247257494	1
272974412	247705940	1
272974412	250801453	1
272974412	285112683	1
272974412	297908709	1
272974412	299227469	1
272974412	319825074	1
272974412	338682647	1
272974412	359188534	1
272974412	374073616	1
272974412	402593346	2
272974412	418910453	1
272974412	419533496	11
272974412	442989783	1
272974412	452985859	1
272974412	500769793	1
272974412	511843282	2
272974412	512081162	1
272974412	564432667	1
272974412	605751716	1
272974412	1055808601	1
272974412	1172563346	1
272974412	1186149476	1
272974412	1291262382	1
272974412	1525215300	1
272974412	1627865396	1
272974412	2347190174	1
272974412	2587688263	1
272974412	2800060521	1
272974412	2804158203	1
272974412	3020900987	1
272974412	3021349127	1
272974412	3288256781	1
272974412	3369244347	1
272974412	3395436645	1
272974412	4122197512	1
272974412	4234320819	1
272974412	4703390322	2
272974412	721390246756282371	4
272974412	746805001574547456	1
272974412	754993187337494528	2
272974412	774989807944605697	4
272974412	777876279496499200	1
272974412	794134648154714112	2
272974412	825358046540996609	1
272974412	917759494469439489	1
272974412	925625741659787264	2
272974412	959440457116848128	1
272974412	965176486293655552	2
272974412	996832631693209600	4
272974412	997147100780654592	1
272974412	1013900362540036098	1
272974412	1021730652201406465	1
272974412	1128031187337928709	1
272974412	1204875774572089344	1
272974412	1235214256578191360	1
272974412	1237465183108374528	1
272974412	1264222143107289088	1
152772120	14273782	1
152772120	14436317	2
152772120	17676713	1
152772120	20909329	1
152772120	25555639	3
152772120	27675374	2
152772120	43910684	2
152772120	49998704	1
152772120	58761547	1
152772120	64223584	1
152772120	65369125	1
152772120	92320343	1
152772120	93762617	1
152772120	102095809	1
152772120	108670198	3
152772120	113512735	1
152772120	127182774	1
152772120	154229481	1
152772120	157732867	1
152772120	182002366	4
152772120	189906799	1
152772120	206846660	2
152772120	213745334	1
152772120	222502759	1
152772120	235234497	4
152772120	238497099	1
152772120	242736657	1
152772120	250859381	5
152772120	255154174	3
152772120	268470229	1
152772120	272027358	1
152772120	279649054	2
152772120	284488502	1
152772120	286809454	1
152772120	300272079	1
152772120	301131422	1
152772120	302118163	2
152772120	303512493	1
152772120	305478399	1
152772120	312344322	1
152772120	322577469	1
152772120	352226843	1
152772120	373157754	1
152772120	401281426	1
152772120	425119821	3
152772120	475272383	1
152772120	505775763	1
152772120	515263327	1
152772120	524589593	1
152772120	528709424	3
152772120	535707261	1
152772120	536763912	1
152772120	546195494	3
152772120	552970088	1
152772120	562932600	1
152772120	602905731	1
152772120	635833515	1
152772120	775772623	1
152772120	817326180	1
152772120	991560608	1
152772120	1281187602	1
152772120	1361984828	1
152772120	1372615651	1
152772120	1382878662	1
152772120	1414249099	1
152772120	1457321154	3
152772120	1457851196	1
152772120	1459764907	1
152772120	1494100669	1
152772120	1528972226	1
152772120	1910582641	2
152772120	2190755568	1
152772120	2205010241	1
152772120	2231895066	1
152772120	2288138575	1
152772120	2295794268	1
152772120	2298268030	1
152772120	2534090255	1
152772120	2668119423	1
152772120	2830130933	2
152772120	2844907052	1
152772120	2891031959	1
152772120	2904896141	1
152772120	2910840034	3
152772120	2925307341	1
152772120	2960537103	1
152772120	3080540745	1
152772120	3086793485	1
152772120	3143260474	1
152772120	3183043223	1
152772120	3301049573	1
152772120	3963101903	1
152772120	4559396717	1
152772120	720786569792253952	1
152772120	728103567341445120	1
152772120	760428876946341888	1
152772120	763768896398716928	1
152772120	781393848417325056	1
152772120	819902907474710530	1
152772120	830507792998027266	1
152772120	881967271433908224	1
152772120	923651003303546880	1
152772120	927256976807129088	1
152772120	944960913009991684	1
152772120	996854975979577345	1
152772120	1000320009569218560	1
152772120	1005498583225954306	1
152772120	1070013918007967745	2
152772120	1081168493091962880	1
152772120	1084339104609980416	1
152772120	1092578547154280449	1
152772120	1096069960370147330	1
152772120	1118059060098629632	2
152772120	1119190474525421568	3
152772120	1121503979437948929	1
152772120	1135338742099714048	1
152772120	1139951615857823746	1
152772120	1155848848444727296	1
152772120	1175846377638834176	1
152772120	1209505139817680899	1
152772120	1213560719884447744	1
152772120	1217648860597833728	2
152772120	1227351340298514438	3
152772120	1243196333432979456	4
152772120	1244645954093043712	1
152772120	1258036836418682882	2
152772120	1269922158735699969	1
152772120	1315599622153404416	1
811852933537075200	939091	1
811852933537075200	8330472	1
811852933537075200	18577646	1
811852933537075200	71054708	1
811852933537075200	121399124	1
811852933537075200	152656121	1
811852933537075200	154229481	1
811852933537075200	169538164	1
811852933537075200	201867844	1
811852933537075200	382886484	1
873685137598427137	4515891	1
873685137598427137	5988062	1
873685137598427137	10810102	1
873685137598427137	15019391	1
873685137598427137	16211566	1
873685137598427137	26483259	1
873685137598427137	26729931	1
873685137598427137	48744241	1
873685137598427137	58738386	1
873685137598427137	74453123	1
873685137598427137	81081065	1
873685137598427137	90612963	1
873685137598427137	109304374	1
873685137598427137	119010552	1
873685137598427137	145992645	1
873685137598427137	161629977	1
873685137598427137	173541298	3
873685137598427137	176011143	1
873685137598427137	202138458	1
873685137598427137	229420379	2
873685137598427137	238497099	1
873685137598427137	245306027	1
873685137598427137	245890612	1
873685137598427137	249817975	1
873685137598427137	251225306	1
873685137598427137	254604684	1
873685137598427137	258479202	1
873685137598427137	269379415	1
873685137598427137	271861442	1
873685137598427137	278377387	1
873685137598427137	278643821	1
873685137598427137	280968823	1
873685137598427137	289264697	1
873685137598427137	318541441	3
873685137598427137	395388270	1
873685137598427137	428938736	1
873685137598427137	444021193	1
873685137598427137	488786609	1
873685137598427137	510203470	1
873685137598427137	523386042	1
873685137598427137	843529590	1
873685137598427137	854996684	6
873685137598427137	890546186	1
873685137598427137	900380113	1
873685137598427137	993936020	1
873685137598427137	1002822314	2
873685137598427137	1263910878	1
873685137598427137	1331726551	1
873685137598427137	1646181739	1
873685137598427137	2190437776	1
873685137598427137	2388162240	1
873685137598427137	2421285214	1
873685137598427137	2429470694	4
873685137598427137	2455508138	1
873685137598427137	2557218606	1
873685137598427137	2805490415	1
873685137598427137	3180297592	2
873685137598427137	3426235569	3
873685137598427137	4032209655	2
873685137598427137	4870500915	1
873685137598427137	760142765753860101	1
873685137598427137	778254704761507840	1
873685137598427137	816600493044670465	1
873685137598427137	852941016676040704	1
873685137598427137	902957763449540608	1
873685137598427137	907711254734753793	1
873685137598427137	911119916752924672	1
873685137598427137	914139417140498432	1
873685137598427137	918490448632664064	1
873685137598427137	924182818942578689	2
873685137598427137	948951999374069760	1
873685137598427137	952592484298887169	1
873685137598427137	960433669642047489	2
873685137598427137	975068964110917633	1
873685137598427137	1022489517423566850	1
873685137598427137	1022582514416852992	1
873685137598427137	1042073334203207681	1
873685137598427137	1044530734856318976	1
873685137598427137	1053593422643257345	1
873685137598427137	1058074569100144641	1
873685137598427137	1107072258294669313	1
873685137598427137	1111774021992046594	1
873685137598427137	1113344129428226048	1
873685137598427137	1114447574046474240	1
873685137598427137	1123704464412676104	1
873685137598427137	1126200803746885632	1
873685137598427137	1141296922885525504	1
873685137598427137	1153798873346977792	1
873685137598427137	1170937615572459520	2
873685137598427137	1184907473850896384	1
873685137598427137	1187146299545702400	1
873685137598427137	1212086831358996480	1
873685137598427137	1214488557085167617	1
873685137598427137	1252635548503683075	2
873685137598427137	1275008389874167809	1
873685137598427137	1310285687032352770	1
863352735848177664	19028805	21
863352735848177664	94413714	1
863352735848177664	108994652	3
863352735848177664	144858381	1
863352735848177664	173541298	1
863352735848177664	193292900	9
863352735848177664	208216783	1
863352735848177664	245392058	3
863352735848177664	268927636	17
863352735848177664	277117464	1
863352735848177664	294024989	2
863352735848177664	350402862	1
863352735848177664	363368029	2
863352735848177664	408758124	1
863352735848177664	414931513	6
863352735848177664	552561770	14
863352735848177664	796915310	1
863352735848177664	1903891723	1
863352735848177664	2429470694	1
863352735848177664	2785536912	10
863352735848177664	3127325711	49
863352735848177664	4841914018	1
863352735848177664	863352735848177664	1
863352735848177664	887718955028275201	1
863352735848177664	911153896848011264	1
863352735848177664	944676984583610370	1
863352735848177664	1044530734856318976	2
863352735848177664	1051903852381949952	6
863352735848177664	1085279393717596163	1
863352735848177664	1099251922152931329	4
863352735848177664	1116711332521422849	3
863352735848177664	1191463063112863745	1
863352735848177664	1225449994876018689	9
226144052	14942445	13
226144052	70949227	4
226144052	326931900	4
226144052	1252886886735130624	3
208119039	19923515	2
208119039	25073877	1
208119039	29270179	1
208119039	75254030	1
208119039	112796335	1
208119039	156233693	1
208119039	156644946	1
208119039	207949883	1
208119039	214415378	1
208119039	270329897	1
208119039	288263710	1
208119039	303168830	1
208119039	307548876	1
208119039	316370274	1
208119039	323026329	2
208119039	341657886	1
208119039	377463883	3
208119039	380456440	5
208119039	388573295	2
208119039	427329899	1
208119039	497825722	2
208119039	525338789	2
208119039	878612822	14
208119039	883106360	1
208119039	936236773	1
208119039	1003837945	1
208119039	1109414533	1
208119039	1291025954	1
208119039	1943378179	1
208119039	2469850765	1
208119039	2671579569	1
208119039	2894905528	1
208119039	2990195589	1
208119039	3018165370	2
208119039	3127900143	1
208119039	3439292716	3
208119039	4816899857	2
208119039	889205554660483073	1
208119039	924182818942578689	1
208119039	1214630874379145228	3
208119039	1257631373348737024	3
208119039	1261211932272594944	1
2537290030	23207357	1
2537290030	54955489	1
2537290030	79536438	1
2537290030	172374477	1
2537290030	205575837	23
2537290030	221226267	1
2537290030	572195697	1
2537290030	626917683	16
2537290030	745470396	1
2537290030	1322190480	1
2537290030	1405776234	1
2537290030	2392840939	1
2537290030	2458408537	2
2537290030	2537290030	1
2537290030	2742367148	1
2537290030	2789158318	2
2537290030	3121566956	1
2537290030	3287881057	1
2537290030	3305344955	4
2537290030	3324043509	4
2537290030	4092582435	2
2537290030	4470147873	2
2537290030	728751860346060800	2
2537290030	808058203183288320	2
2537290030	876892020891168769	4
2537290030	887093197771591680	2
2537290030	917914138659180544	1
2537290030	1021541108407402497	1
2537290030	1038872843914829824	1
2537290030	1044246070749016065	1
2537290030	1078930972048060416	5
2537290030	1110197866868420609	1
2537290030	1142489024302632961	1
2537290030	1152904353977516032	5
2537290030	1157176693506945024	1
2537290030	1184836941352783872	1
2537290030	1289411929312833537	1
2537290030	1305595234609491968	2
2537290030	1306352244758065152	1
2537290030	1311119809715855362	1
1035721603	8330472	3
1035721603	11611502	7
1035721603	13553912	3
1035721603	13777542	1
1035721603	14673424	1
1035721603	32937695	3
1035721603	34453123	2
1035721603	41795707	1
1035721603	49449999	4
1035721603	50687641	1
1035721603	51567084	3
1035721603	57682494	1
1035721603	62851768	1
1035721603	64019370	4
1035721603	69266917	1
1035721603	77223972	1
1035721603	91560739	2
1035721603	96951800	1
1035721603	104849271	2
1035721603	110647916	1
1035721603	117179496	1
1035721603	121399124	1
1035721603	124988870	1
1035721603	146004695	1
1035721603	148785493	1
1035721603	151085945	14
1035721603	156812942	1
1035721603	182836552	2
1035721603	184186065	3
1035721603	188685897	1
1035721603	189971995	1
1035721603	190558045	1
1035721603	198524760	1
1035721603	200043950	1
1035721603	214112280	1
1035721603	222408947	1
1035721603	224578429	1
1035721603	225521852	1
1035721603	228259919	1
1035721603	242119353	1
1035721603	247257494	1
1035721603	247888588	1
1035721603	254230849	3
1035721603	257092082	1
1035721603	263806815	1
1035721603	266149795	1
1035721603	269471430	1
1035721603	282521345	2
1035721603	305839468	1
1035721603	309189123	1
1035721603	343507680	1
1035721603	402593346	1
1035721603	409892360	1
1035721603	414931221	1
1035721603	421801052	1
1035721603	463260500	1
1035721603	511843282	1
1035721603	535153760	7
1035721603	587305283	1
1035721603	636501741	1
1035721603	859558740	1
1035721603	866688120	1
1035721603	888435758	1
1035721603	893680236	3
1035721603	1070697151	1
1035721603	1186149476	1
1035721603	1552726424	1
1035721603	1962699368	2
1035721603	2262921585	1
1035721603	2347190174	1
1035721603	2399125887	1
1035721603	2794107508	1
1035721603	2796512266	1
1035721603	3395436645	2
1035721603	3963101903	1
1035721603	4190053767	1
1035721603	4703390322	3
1035721603	757849184410046464	1
1035721603	798550004742946816	1
1035721603	919918831811874818	1
1035721603	931452270260183043	1
1035721603	932307931684573186	2
1035721603	1189485435455713285	1
563524124	14436317	2
563524124	27675374	3
563524124	32937695	2
563524124	38381308	1
563524124	41583102	2
563524124	56331789	2
563524124	67065090	1
563524124	69326657	1
563524124	74453123	1
563524124	80899853	1
563524124	85436344	1
563524124	91560739	1
563524124	91971274	1
563524124	94324983	1
563524124	107153756	1
563524124	110949757	1
563524124	125407623	1
563524124	213745259	1
563524124	221406410	1
563524124	227398338	1
563524124	237223544	2
563524124	246372356	1
563524124	249364151	1
563524124	250801453	7
563524124	250859381	8
563524124	280477631	1
563524124	282781087	1
563524124	301308940	1
563524124	326912627	1
563524124	402593346	1
563524124	432706448	2
563524124	448052572	1
563524124	535153760	1
563524124	535707261	1
563524124	549453509	2
563524124	803291118	1
563524124	1040334830	12
563524124	1099333248	1
563524124	1114568586	1
563524124	1245697430	2
563524124	1281187602	2
563524124	1477847401	1
563524124	1499289019	4
563524124	1912129124	1
563524124	1944854112	1
563524124	2149579122	3
563524124	2180574719	1
563524124	2467984724	1
563524124	2763810417	1
563524124	2830130933	1
563524124	2910840034	2
563524124	2913936040	2
563524124	2995106374	1
563524124	3288256781	1
563524124	3395436645	3
563524124	3963101903	2
563524124	4077409954	1
563524124	4172142683	1
563524124	4768654342	1
563524124	4813170027	1
563524124	702887619332591616	1
563524124	704634582394654720	2
563524124	726103075988066304	2
563524124	887406224987361284	1
563524124	887626759096741889	1
563524124	899643081594736640	1
563524124	918449462246367232	3
563524124	936638794664734720	1
563524124	946669614850805760	1
563524124	992029774729105408	1
563524124	1005417812985368581	2
563524124	1034765637971791874	1
563524124	1052889894568255488	1
563524124	1072062125181411328	1
563524124	1073545895164153856	1
563524124	1074993413936816129	1
563524124	1081168493091962880	1
563524124	1082014807161798656	1
563524124	1086287107608461312	1
563524124	1104727944725966848	1
563524124	1119190474525421568	1
563524124	1187446130558341120	1
563524124	1189485435455713285	5
563524124	1211053162414559232	3
563524124	1230727466039119872	2
563524124	1298723217276669955	1
563524124	1306316982741073920	1
368508424	939091	1
368508424	12847542	1
368508424	13346352	1
368508424	14309930	1
368508424	14443469	1
368508424	25555639	1
368508424	43877830	1
368508424	46065971	1
368508424	62334052	1
368508424	68695659	1
368508424	96574831	1
368508424	103940524	2
368508424	146004695	1
368508424	184186065	1
368508424	221406410	1
368508424	230194215	1
368508424	250865290	1
368508424	360767329	1
368508424	367853911	1
368508424	428308122	1
368508424	463260500	2
368508424	520414769	1
368508424	524589593	1
368508424	529701586	1
368508424	1232423377	2
368508424	1499289019	1
368508424	1583865109	1
368508424	1632757680	1
368508424	2761167772	1
368508424	2904896141	2
368508424	4172142683	2
368508424	736185894089199616	1
368508424	801775954007834628	1
368508424	905677819728060416	1
368508424	911967872695586816	1
368508424	920023062115946498	1
368508424	978020042582392833	1
368508424	996783321748328453	1
368508424	1119190474525421568	1
368508424	1151017398897717248	1
368508424	1239252718398640129	1
368508424	1288092667801370628	1
373861879	14436030	1
373861879	17248326	1
373861879	19923515	2
373861879	41134772	1
373861879	65858141	1
373861879	105263269	1
373861879	117055597	1
373861879	121385551	1
373861879	141159992	1
373861879	141571943	1
373861879	196572692	1
373861879	249122306	2
373861879	249135459	1
373861879	257332880	2
373861879	311011116	1
373861879	319893431	1
373861879	332901252	1
373861879	345975083	1
373861879	363647672	1
373861879	373861879	2
373861879	384747660	1
373861879	397867366	1
373861879	402378920	1
373861879	416579547	1
373861879	497825722	1
373861879	534036988	1
373861879	619025570	1
373861879	814686318	1
373861879	867029317	1
373861879	902092087	1
373861879	1057992745	1
373861879	1068208362	1
373861879	1103881548	1
373861879	1104039420	1
373861879	1291025954	1
373861879	1413632983	1
373861879	1647254418	1
373861879	1747353032	4
373861879	2429470694	1
373861879	2497155462	3
373861879	2575293810	1
373861879	2714602924	1
373861879	2729812582	1
373861879	2799822742	1
373861879	3014465871	1
373861879	3152296384	2
373861879	3165652065	2
373861879	3173600813	1
373861879	3357102100	1
373861879	3439292716	3
373861879	4137391431	1
373861879	793316702327021568	1
373861879	804071774182903808	1
373861879	825146148335865856	1
373861879	838460211367129089	2
373861879	848550912046100480	1
373861879	875046468670894084	2
373861879	879801541443674113	2
373861879	917409032167706629	1
373861879	917840149849001985	1
373861879	918490448632664064	2
373861879	920490892452093952	1
373861879	923524354339758082	1
373861879	935987734992359434	1
373861879	974247229027385345	1
373861879	1022229783323795456	2
373861879	1035421741865205760	1
373861879	1036624440254181376	1
373861879	1044530734856318976	2
373861879	1088868117990817792	1
373861879	1096771808429293568	1
373861879	1120274781289558017	2
373861879	1123315793880604674	1
373861879	1136312006573723648	1
373861879	1148947322778394624	1
373861879	1185133204245766145	1
373861879	1195450324271685632	1
373861879	1198147367847047168	1
373861879	1203827984181997568	1
373861879	1211239076336029696	1
373861879	1217910373396963329	1
373861879	1221702677073223681	1
373861879	1239589424268300288	1
373861879	1249255108967387138	1
373861879	1254583025217740801	1
373861879	1258053488036192257	1
373861879	1265952994069221385	1
373861879	1277145663055319045	1
373861879	1277758994778595330	4
373861879	1288543059311984641	1
373861879	1289225760092434437	1
373861879	1298774042040774658	1
373861879	1324759722059272192	1
798473245	8001112	1
798473245	11162772	1
798473245	12476202	2
798473245	14088459	1
798473245	14559995	1
798473245	15082997	5
798473245	17813487	1
798473245	28364322	1
798473245	40266370	1
798473245	54489948	2
798473245	61631963	1
798473245	62588434	1
798473245	65549291	1
798473245	70007743	1
798473245	84427144	2
798473245	85436344	1
798473245	90845139	1
798473245	129117239	1
798473245	135221415	6
798473245	166195201	1
798473245	170801120	5
798473245	198978368	1
798473245	199213740	1
798473245	204060294	1
798473245	220471229	1
798473245	228762585	1
798473245	229239112	1
798473245	234013444	1
798473245	245791854	2
798473245	249569378	3
798473245	252516403	1
798473245	255490761	1
798473245	257397907	4
798473245	268254375	1
798473245	271045188	1
798473245	275565621	2
798473245	276166861	1
798473245	278465884	1
798473245	302803922	1
798473245	303845581	1
798473245	304585858	1
798473245	326912627	1
798473245	332133156	2
798473245	337259737	3
798473245	410707290	1
798473245	448342549	1
798473245	459185779	1
798473245	512511227	1
798473245	523357260	4
798473245	532721489	1
798473245	540738742	1
798473245	558995568	1
798473245	560311938	1
798473245	567389065	1
798473245	571289786	2
798473245	602980431	5
798473245	798473245	1
798473245	880562180	1
798473245	891296010	1
798473245	1206638538	1
798473245	1479717313	1
798473245	1923495216	2
798473245	1972661876	4
798473245	2362569892	2
798473245	2564943947	5
798473245	2653238089	1
798473245	2675715229	1
798473245	2775266938	1
798473245	2783813465	1
798473245	2809174954	1
798473245	2827483187	1
798473245	2905232597	1
798473245	3248005390	1
798473245	3297638685	1
798473245	3349165187	4
798473245	3406936972	2
798473245	4040335995	3
798473245	720743812562337798	3
798473245	726103075988066304	3
798473245	825419976509100033	1
798473245	887425791000268800	2
798473245	997801067692920833	1
798473245	1033303333153452032	1
798473245	1043192108482523138	2
798473245	1088363701051240448	1
798473245	1100091712746254336	1
798473245	1103075016751673344	1
798473245	1106609348493627392	2
798473245	1111320960018382849	3
798473245	1206865523365105664	1
798473245	1211592889316151297	8
798473245	1211771302094102528	1
798473245	1211831909921112064	1
798473245	1217229642735804416	1
798473245	1219312262764204033	2
798473245	1233016782253953025	1
798473245	1288354919083384833	1
798473245	1327366889299914752	2
595598015	11611502	1
595598015	13777542	1
595598015	19002571	1
595598015	21209555	1
595598015	21397649	1
595598015	28818302	1
595598015	38408543	1
595598015	40652687	1
595598015	43877830	1
595598015	44101578	1
595598015	51567084	2
595598015	55556927	1
595598015	64019370	1
595598015	77223972	1
595598015	80899853	2
595598015	91539497	1
595598015	96518292	1
595598015	104849271	1
595598015	107235284	1
595598015	121399124	1
595598015	140410244	1
595598015	153547373	1
595598015	169436054	1
595598015	172884537	4
595598015	214112280	1
595598015	227398338	1
595598015	233692042	1
595598015	246925376	1
595598015	250600982	1
595598015	262575379	2
595598015	268470229	1
595598015	275140490	1
595598015	282521345	1
595598015	284981841	1
595598015	301682093	2
595598015	322577469	6
595598015	340401334	1
595598015	399373862	2
595598015	408708960	1
595598015	413469828	2
595598015	428308122	1
595598015	432706448	1
595598015	453857562	1
595598015	467342653	1
595598015	524609020	4
595598015	535153760	1
595598015	587305283	2
595598015	591623368	1
595598015	764234208	1
595598015	866688120	1
595598015	962381587	1
595598015	1040334830	1
595598015	1106418139	1
595598015	1136782122	1
595598015	1552726424	1
595598015	1883347922	1
595598015	1912129124	2
595598015	2149753153	1
595598015	2263445970	2
595598015	2347190174	2
595598015	2830130933	1
595598015	2902603575	1
595598015	3288256781	1
595598015	3353131947	1
595598015	3374563353	1
595598015	3395436645	2
595598015	3662626821	1
595598015	3963101903	1
595598015	4010823695	2
595598015	4119912857	1
595598015	4171013055	1
595598015	4249826728	2
595598015	4703390322	1
595598015	772453330832547843	2
595598015	776269374801973248	1
595598015	788146992241311744	1
595598015	794547496404090883	1
595598015	871399370163466240	1
595598015	904675134102962176	1
595598015	908338443327082496	1
595598015	919269164367466497	1
595598015	919284775491457036	1
595598015	919544274701647873	1
595598015	921656820657205248	1
595598015	932307931684573186	1
595598015	935548398618533889	2
595598015	946669614850805760	1
595598015	953400158003318790	1
595598015	974617484014899200	3
595598015	984798602726866944	2
595598015	986285578030379008	1
595598015	986635437178544128	1
595598015	987734006014906368	1
595598015	993738180368138240	1
595598015	994140406437818368	4
595598015	995417016952606720	2
595598015	997147100780654592	1
595598015	1021359462689517568	1
595598015	1034405038091915272	4
595598015	1045439730870030336	1
595598015	1081168493091962880	1
595598015	1105453755250733056	1
595598015	1111761174264197120	1
595598015	1115743762062426112	1
595598015	1124669106551173120	1
595598015	1156594932494282753	1
595598015	1163886607461769218	1
595598015	1190226256165556225	1
595598015	1210599455449333762	2
595598015	1217415682729684992	1
595598015	1229483820732362752	2
595598015	1298723217276669955	1
595598015	1300680457441415168	1
595598015	1327912056666918913	1
