Source	Target	Weight
21847600	3073925751	1
21847600	4136115209	1
21847600	4490271148	1
21847600	778158494813917184	1
21847600	806079423858507776	1
21847600	806901781246656512	1
21847600	914496115248070656	4
21847600	1006917410895613952	1
21847600	1106978031040688134	1
21847600	1192946485022855170	1
21847600	1200781074307190784	1
21847600	1239252718398640129	1
21847600	1287407072536035335	2
920882607256109056	11946772	6
920882607256109056	32937695	1
920882607256109056	43877830	1
920882607256109056	67680032	1
920882607256109056	91560739	1
920882607256109056	97429809	1
920882607256109056	162879250	1
920882607256109056	250801453	1
920882607256109056	254230849	1
920882607256109056	273169020	1
920882607256109056	535153760	2
920882607256109056	1494100669	1
920882607256109056	2347190174	1
920882607256109056	2480510977	2
920882607256109056	3207702537	2
920882607256109056	3311312573	1
920882607256109056	3359718149	1
920882607256109056	3963101903	1
920882607256109056	4190053767	1
920882607256109056	4234320819	2
920882607256109056	856284286810546176	1
920882607256109056	908021399889039360	2
920882607256109056	918529065321148421	1
920882607256109056	922457652881510400	1
920882607256109056	932549868131901440	2
920882607256109056	935548398618533889	2
920882607256109056	984421212288897025	6
920882607256109056	994140406437818368	1
920882607256109056	1013900362540036098	1
920882607256109056	1016252739460960256	1
920882607256109056	1019488359734005761	1
920882607256109056	1028273384235446273	1
920882607256109056	1034405038091915272	1
920882607256109056	1073896900368183296	1
920882607256109056	1086287107608461312	1
920882607256109056	1089828294311202817	1
920882607256109056	1127745387849187328	1
920882607256109056	1189485435455713285	1
920882607256109056	1218953256229052418	2
920882607256109056	1280929700865626115	1
850697575	12895152	1
850697575	14236470	1
850697575	15955822	1
850697575	16308919	1
850697575	17248326	2
850697575	22755515	1
850697575	22760457	3
850697575	23791197	1
850697575	25096894	1
850697575	27038703	2
850697575	76977773	1
850697575	77712001	1
850697575	78106895	1
850697575	87659574	2
850697575	96952331	1
850697575	106467821	1
850697575	124746336	3
850697575	158889195	1
850697575	173541298	6
850697575	191734341	1
850697575	202821580	3
850697575	243859523	1
850697575	249122306	3
850697575	257332880	1
850697575	266608678	1
850697575	268927636	1
850697575	281671648	1
850697575	299736010	1
850697575	303168830	1
850697575	315926058	2
850697575	318541441	8
850697575	339281879	1
850697575	343305403	1
850697575	368889720	1
850697575	380456440	1
850697575	414931513	1
850697575	436864523	1
850697575	455743752	1
850697575	465356496	1
850697575	579741408	1
850697575	583977819	1
850697575	593952938	1
850697575	814686318	1
850697575	850697575	1
850697575	851749147	1
850697575	852681528	1
850697575	902092087	1
850697575	999384432	1
850697575	1080013740	1
850697575	1291025954	4
850697575	1358860356	5
850697575	1637483929	1
850697575	1747353032	1
850697575	2157225504	8
850697575	2276303300	1
850697575	2421285214	1
850697575	2429470694	8
850697575	2455508138	10
850697575	2811708748	1
850697575	2819381883	2
850697575	2884800153	1
850697575	2890617291	3
850697575	3014465871	1
850697575	3018165370	3
850697575	3091560148	1
850697575	3152296384	1
850697575	3197307549	1
850697575	3357102100	2
850697575	3360748235	5
850697575	3439292716	1
850697575	3904858348	2
850697575	4032209655	2
850697575	4056043713	3
850697575	4083937295	1
850697575	4879499446	4
850697575	698104968105095170	1
850697575	698888254943338497	1
850697575	723931297438162944	1
850697575	732107466553577472	1
850697575	793316702327021568	1
850697575	815994028189696004	2
850697575	848550912046100480	5
850697575	907634050092978176	1
850697575	908126495201263616	1
850697575	918490448632664064	9
850697575	940998031117307904	1
850697575	947969391471267840	1
850697575	948661366407221248	1
850697575	989933238582902784	1
850697575	1002624060386435072	1
850697575	1032904833370652673	1
850697575	1034799593953943552	1
850697575	1036524824594718720	1
850697575	1044530734856318976	2
850697575	1075919809626497026	1
850697575	1108084203495788545	1
850697575	1120274781289558017	1
850697575	1201264536302628866	1
850697575	1211212631547138048	1
850697575	1239579164207874050	1
850697575	1242528836065075200	1
850697575	1259558931627679750	1
850697575	1261211932272594944	3
850697575	1285632821680312327	1
850697575	1299812313902575616	1
1057992745	60855010	1
1057992745	73683739	1
1057992745	88839179	1
1057992745	338665662	1
1057992745	455697160	6
1057992745	1057992745	2
1057992745	1281192416	1
1057992745	1396317486	1
1057992745	4868955165	1
1057992745	953365594430197760	1
1057992745	970370522008702976	1
1057992745	1025900571398684672	1
1057992745	1030492459971829762	2
1057992745	1151521743401566208	1
1057992745	1184430503929229314	1
1057992745	1206672665391648768	1
706900498645962752	14651725	2
706900498645962752	15523695	4
706900498645962752	17676713	1
706900498645962752	22628099	1
706900498645962752	26712551	5
706900498645962752	49436126	4
706900498645962752	78330131	19
706900498645962752	85436344	1
706900498645962752	87256160	2
706900498645962752	100259974	1
706900498645962752	109616781	1
706900498645962752	113002734	1
706900498645962752	117152493	1
706900498645962752	133483236	3
706900498645962752	135935351	1
706900498645962752	146791754	2
706900498645962752	148839445	1
706900498645962752	160503723	2
706900498645962752	169538164	2
706900498645962752	193328225	1
706900498645962752	220145822	1
706900498645962752	222740517	2
706900498645962752	222752793	1
706900498645962752	229996143	1
706900498645962752	247888588	1
706900498645962752	254267865	3
706900498645962752	264767018	2
706900498645962752	268200397	2
706900498645962752	269940026	1
706900498645962752	272363916	1
706900498645962752	280450687	2
706900498645962752	314245247	1
706900498645962752	317063704	1
706900498645962752	320714308	1
706900498645962752	327398257	1
706900498645962752	330619582	1
706900498645962752	337016752	1
706900498645962752	337262059	2
706900498645962752	373457468	1
706900498645962752	374468256	1
706900498645962752	376129398	1
706900498645962752	393912235	1
706900498645962752	399453864	1
706900498645962752	404715494	2
706900498645962752	409892360	1
706900498645962752	449663416	1
706900498645962752	504300533	1
706900498645962752	525416576	2
706900498645962752	527536499	4
706900498645962752	540321728	1
706900498645962752	558583305	1
706900498645962752	579976927	1
706900498645962752	789758492	1
706900498645962752	811331876	1
706900498645962752	858279990	2
706900498645962752	886738434	3
706900498645962752	904028790	2
706900498645962752	1379123929	17
706900498645962752	1416516127	1
706900498645962752	1430773927	1
706900498645962752	1533521130	2
706900498645962752	1578442544	1
706900498645962752	2188904977	3
706900498645962752	2308681352	1
706900498645962752	2494602991	1
706900498645962752	2517417708	14
706900498645962752	2592883342	1
706900498645962752	2674813054	1
706900498645962752	2804426851	1
706900498645962752	2885846038	3
706900498645962752	2921804668	1
706900498645962752	2950808595	1
706900498645962752	3012324438	1
706900498645962752	3104580796	2
706900498645962752	3522171621	1
706900498645962752	728167011818311680	1
706900498645962752	732163861974007808	1
706900498645962752	801775954007834628	1
706900498645962752	904887132925435904	1
706900498645962752	961264251141844992	4
706900498645962752	978652032314822659	1
706900498645962752	997147100780654592	2
706900498645962752	1082592509409267729	1
706900498645962752	1088056353191587840	6
706900498645962752	1238802235687153664	1
251278150	4046891	1
251278150	13346352	1
251278150	16444025	1
251278150	28373820	1
251278150	32937695	2
251278150	37774594	1
251278150	41795707	1
251278150	43877830	3
251278150	46854625	1
251278150	53039753	1
251278150	64019370	1
251278150	91560739	5
251278150	104842204	1
251278150	106831009	1
251278150	120101909	1
251278150	120620613	1
251278150	123263980	2
251278150	128332174	1
251278150	169436054	2
251278150	174295598	1
251278150	176361095	1
251278150	179545010	1
251278150	191166539	1
251278150	198524760	1
251278150	216776631	1
251278150	240284570	1
251278150	247705940	1
251278150	247888588	5
251278150	250255286	1
251278150	254230849	1
251278150	259642419	1
251278150	268254375	1
251278150	294173113	1
251278150	299017781	1
251278150	357430585	1
251278150	381177511	1
251278150	409892360	1
251278150	462367933	1
251278150	468541916	1
251278150	502281810	1
251278150	535153760	2
251278150	587305283	1
251278150	732700920	1
251278150	746829750	1
251278150	1277299268	1
251278150	1392054620	2
251278150	1499289019	3
251278150	1585886814	1
251278150	1593365749	1
251278150	1723845283	1
251278150	1910582641	1
251278150	2260444266	1
251278150	3395436645	1
251278150	4685258616	1
251278150	714913406952800256	1
251278150	736185894089199616	1
251278150	903271494414999552	1
251278150	929080029945921537	1
251278150	1012361080054665216	1
251278150	1013900362540036098	3
251278150	1081168493091962880	1
251278150	1118059060098629632	2
251278150	1134444532181979137	1
251278150	1146750080667586560	1
251278150	1181639487652274181	1
251278150	1198678145525829632	2
251278150	1230858645640032257	1
251278150	1258174836175704064	1
251278150	1303731167007592449	1
251278150	1306316982741073920	4
300484509	19596782	1
300484509	39945056	1
300484509	55179505	1
300484509	138713484	1
300484509	204561252	1
300484509	534208508	1
300484509	2711319531	4
300484509	716702467690479616	3
300484509	856138514165104640	1
300484509	892350655536484353	1
300484509	901766564260839424	1
300484509	1176148253752090624	2
300484509	1277616597432250374	1
189496254	16444025	1
189496254	23783103	1
189496254	41583102	1
189496254	45820512	1
189496254	48579013	3
189496254	55874758	1
189496254	91971274	1
189496254	106998959	1
189496254	121399124	1
189496254	121726196	1
189496254	127272388	1
189496254	161021621	1
189496254	189496254	1
189496254	199447650	1
189496254	201241806	1
189496254	214112280	1
189496254	220656573	1
189496254	224578429	1
189496254	228392157	1
189496254	233292659	1
189496254	237223544	1
189496254	246480388	1
189496254	250801453	2
189496254	267277714	1
189496254	268205316	1
189496254	269344604	1
189496254	271315300	1
189496254	275251936	1
189496254	277073311	1
189496254	299017781	1
189496254	302512560	1
189496254	309565123	1
189496254	316578125	1
189496254	318001407	2
189496254	323333823	1
189496254	339348405	1
189496254	349109593	1
189496254	351022421	1
189496254	424439909	1
189496254	436534155	1
189496254	475249310	1
189496254	504329391	1
189496254	535153760	1
189496254	583104717	1
189496254	636501741	1
189496254	707279773	1
189496254	792217100	1
189496254	836249653	1
189496254	864872232	1
189496254	893680236	1
189496254	914838877	1
189496254	950360006	1
189496254	964605500	1
189496254	987314083	1
189496254	1065480312	1
189496254	1070697151	1
189496254	1186149476	1
189496254	1273728109	1
189496254	1311292028	1
189496254	1444795928	1
189496254	1705536007	1
189496254	1849447777	1
189496254	1876927166	1
189496254	1962699368	1
189496254	1966742640	1
189496254	2243656115	1
189496254	2246149189	1
189496254	2338816938	1
189496254	2347190174	2
189496254	2355001096	1
189496254	2373400114	2
189496254	2408620209	1
189496254	2536695988	1
189496254	2576492384	1
189496254	2596233061	1
189496254	2668119423	1
189496254	2766936789	1
189496254	2767220667	1
189496254	2788115480	1
189496254	2794107508	1
189496254	3312206921	1
189496254	3353143481	1
189496254	3662626821	1
189496254	3963101903	1
189496254	4037367143	1
189496254	4703390322	3
189496254	4835244375	1
189496254	760473590911242241	1
189496254	768823383387701252	1
189496254	776269374801973248	1
189496254	784125707450478592	2
189496254	798348369261457409	1
189496254	851865767834513408	1
189496254	855372309003210752	1
189496254	901139397780930560	1
189496254	905378298770935809	1
189496254	905911019771494401	1
189496254	907710650172014593	1
189496254	907965623535271936	1
189496254	908021399889039360	1
189496254	909083300488204290	1
189496254	910501441466494979	2
189496254	910879527332712450	1
189496254	911266324881567744	3
189496254	911967872695586816	1
189496254	913072218309103616	1
189496254	915980877565513728	1
189496254	917397988212961280	1
189496254	917784812689162240	1
189496254	918449462246367232	2
189496254	919918831811874818	1
189496254	920170567847890944	1
189496254	927560573314850816	1
189496254	935469239347109893	1
189496254	945711951203749889	1
189496254	947851068616134657	1
189496254	954674028156944384	1
189496254	955770428160729088	1
189496254	974925960817635329	2
189496254	985547992945000449	1
189496254	987734006014906368	1
189496254	1000263952801157120	1
189496254	1005417812985368581	1
189496254	1034405038091915272	1
189496254	1034421652459872257	1
189496254	1052889894568255488	1
189496254	1074993413936816129	1
189496254	1100400229105393664	2
189496254	1119885029667110913	1
189496254	1160187644741132289	1
189496254	1165643737684463617	2
189496254	1179403252510724100	1
189496254	1205966828159287296	1
189496254	1209109526353530880	1
189496254	1214177371588136960	1
189496254	1217579667600875521	1
189496254	1230858645640032257	1
189496254	1232873343445078021	1
189496254	1239252718398640129	1
189496254	1246774182748344321	1
189496254	1247982652621230081	1
189496254	1252712485741907968	1
189496254	1258779982354153472	1
189496254	1265996559294005249	1
189496254	1294968749800542208	1
189496254	1306316982741073920	1
208446828	91560739	2
208446828	128332174	1
208446828	151085945	2
208446828	340155192	1
208446828	399373862	1
208446828	584674518	1
208446828	3088758112	1
208446828	3369329062	1
208446828	916066658355240960	1
208446828	1034405038091915272	1
208446828	1198678145525829632	2
208446828	1212775459491991554	1
306144340	8330472	2
306144340	14088938	1
306144340	14478437	3
306144340	14525982	1
306144340	17673594	1
306144340	20996633	2
306144340	21285762	1
306144340	26712551	1
306144340	26992699	1
306144340	37062760	1
306144340	38408427	1
306144340	80694078	1
306144340	85055327	2
306144340	91560739	2
306144340	98419899	1
306144340	100259974	2
306144340	127492955	10
306144340	139679476	1
306144340	145954995	2
306144340	158317562	1
306144340	162879250	1
306144340	163044710	35
306144340	170801120	1
306144340	191912674	1
306144340	196512674	2
306144340	197447569	3
306144340	212377097	1
306144340	232223987	1
306144340	232968006	1
306144340	233873800	1
306144340	234016788	1
306144340	236872771	1
306144340	249294214	2
306144340	269418713	1
306144340	269760810	2
306144340	270397123	3
306144340	277411758	1
306144340	281627699	1
306144340	288194990	1
306144340	292856956	1
306144340	301609453	5
306144340	306727653	1
306144340	327355244	5
306144340	352615638	1
306144340	363806073	1
306144340	370614772	1
306144340	372820873	1
306144340	373910702	1
306144340	382523836	3
306144340	423369901	1
306144340	426484510	1
306144340	450584771	1
306144340	480329210	1
306144340	526324922	1
306144340	526560786	1
306144340	560363854	1
306144340	869906737	1
306144340	876235297	2
306144340	935461693	1
306144340	1376891281	1
306144340	1433749112	1
306144340	1844798868	1
306144340	1848896474	1
306144340	2340206563	5
306144340	2570518567	1
306144340	2589101634	1
306144340	2795000459	1
306144340	2962061980	2
306144340	3300391193	1
306144340	3352984689	1
306144340	4047524482	1
306144340	730484762205425664	1
306144340	753973367137509376	1
306144340	776441583990349825	1
306144340	801775954007834628	1
306144340	810027239769329664	1
306144340	812938608436973569	1
306144340	864464284063076353	1
306144340	887686542617128960	1
306144340	928017746025222145	1
306144340	973706854021914624	1
306144340	1093181703873576965	1
306144340	1129477496162967557	18
306144340	1188795702731776001	2
306144340	1239252718398640129	1
1054688885945581568	15123718	3
1054688885945581568	17420939	5
1054688885945581568	20996633	1
1054688885945581568	41583102	1
1054688885945581568	100259974	1
1054688885945581568	133260788	1
1054688885945581568	133371674	2
1054688885945581568	244171895	8
1054688885945581568	276646480	16
1054688885945581568	370680821	60
1054688885945581568	403506146	1
1054688885945581568	480329210	3
1054688885945581568	2168635254	1
1054688885945581568	3825409875	1
1054688885945581568	790108549263294464	1
1054688885945581568	823879908728438786	1
1054688885945581568	839063018872909824	2
1054688885945581568	854361921277046784	3
1054688885945581568	870269261918416896	1
1054688885945581568	871433501534556161	3
1054688885945581568	952673587042947074	7
1054688885945581568	1064654769107681280	1
1054688885945581568	1071499269880901639	1
1054688885945581568	1094142040676405248	1
1054688885945581568	1109106027818037248	1
1054688885945581568	1112780886318178304	1
1054688885945581568	1147844187636883457	1
1054688885945581568	1172984277048471554	1
1054688885945581568	1204918142365028358	1
420998997	11611502	1
420998997	19002571	2
420998997	32937695	1
420998997	40652687	1
420998997	64019370	1
420998997	80066708	1
420998997	117709906	1
420998997	121410987	6
420998997	217368493	1
420998997	257092082	1
420998997	267074167	1
420998997	273169020	1
420998997	412548548	1
420998997	524609020	1
420998997	1183842373	1
420998997	1674006864	3
420998997	2778188311	3
420998997	3963101903	1
420998997	4039728341	1
420998997	4182468561	2
420998997	4703390322	1
420998997	705378392565227520	2
420998997	748256028786032640	1
420998997	908021399889039360	2
420998997	911266324881567744	1
420998997	915535201593446400	1
420998997	916066658355240960	1
420998997	918529065321148421	1
420998997	919918831811874818	1
420998997	953919376545239041	1
420998997	997891748759207936	2
420998997	1086287107608461312	1
420998997	1198678145525829632	1
1606737974	807095	2
1606737974	813286	3
1606737974	939091	20
1606737974	5713842	5
1606737974	7996082	1
1606737974	11348282	1
1606737974	12867772	1
1606737974	13850422	3
1606737974	14131543	1
1606737974	14260960	1
1606737974	14727959	1
1606737974	14831098	1
1606737974	14947001	1
1606737974	15012486	1
1606737974	15675138	1
1606737974	15997417	1
1606737974	16439573	1
1606737974	16686144	1
1606737974	19292516	1
1606737974	22771961	5
1606737974	23505298	1
1606737974	30354991	8
1606737974	31126587	1
1606737974	35212055	1
1606737974	43403778	3
1606737974	49649431	1
1606737974	50602744	1
1606737974	50908485	1
1606737974	66115175	1
1606737974	81482674	1
1606737974	88618641	3
1606737974	88928734	1
1606737974	96951800	1
1606737974	114007914	1
1606737974	138203134	3
1606737974	186457433	5
1606737974	188685897	1
1606737974	190558045	1
1606737974	195947234	1
1606737974	198289653	1
1606737974	215429773	1
1606737974	216776631	2
1606737974	245941316	1
1606737974	259396697	2
1606737974	260759782	1
1606737974	266201858	2
1606737974	274058005	1
1606737974	277524291	2
1606737974	286276508	1
1606737974	293952502	1
1606737974	319086427	2
1606737974	339560225	3
1606737974	380808030	1
1606737974	426802833	2
1606737974	459368858	1
1606737974	460517052	2
1606737974	471258123	1
1606737974	471287735	3
1606737974	499788358	1
1606737974	501621873	1
1606737974	512913938	1
1606737974	576924497	1
1606737974	591701365	1
1606737974	620398542	1
1606737974	621277945	1
1606737974	1076441989	2
1606737974	1249836458	1
1606737974	1336735140	1
1606737974	1339835893	1
1606737974	1962626484	1
1606737974	1976143068	3
1606737974	2547777489	1
1606737974	2755514086	1
1606737974	3903728774	1
1606737974	730484762205425664	3
1606737974	848478732910252033	1
1606737974	867277129821638656	3
1606737974	1110861369438597121	1
1606737974	1239252718398640129	3
366566841	7235452	1
366566841	11748972	1
366566841	19002571	1
366566841	21434074	1
366566841	55634599	1
366566841	91059332	2
366566841	119082909	1
366566841	152169542	1
366566841	164662025	2
366566841	174445990	1
366566841	211707846	1
366566841	211819996	1
366566841	234707854	6
366566841	246690275	1
366566841	262569929	1
366566841	301682093	1
366566841	367047264	2
366566841	390084252	2
366566841	397932698	1
366566841	575484538	1
366566841	597415467	1
366566841	618273434	1
366566841	907798710	1
366566841	1086513565	1
366566841	1308116304	2
366566841	1328502019	1
366566841	1430562126	1
366566841	1580144293	5
366566841	2256621301	4
366566841	2842865481	1
366566841	3195468621	1
366566841	3377188721	1
366566841	3395436645	1
366566841	3434526213	1
366566841	3708275903	3
366566841	748497211630174208	3
366566841	786470390512050176	1
366566841	808251755444240385	1
366566841	839218476329893889	1
366566841	912575136724930560	1
366566841	919203875260903426	4
366566841	930048158134042624	1
366566841	930050709470539778	1
366566841	935560711664734211	1
366566841	1045039710513573888	1
366566841	1047540010004692992	1
366566841	1184350821414293505	8
366566841	1245045746182823936	1
366566841	1258008116890873857	1
366566841	1273912178001817601	2
366566841	1289616322251325441	1
366566841	1300016464930516993	12
366566841	1300464434742267904	1
198829810	2191874754	2
1215184455679254528	3339201683	1
1215184455679254528	4272095836	1
1215184455679254528	1197633488138178561	1
1215184455679254528	1203758285943451650	1
1039477439070707712	8330472	1
1039477439070707712	13426312	2
1039477439070707712	13553912	1
1039477439070707712	20909329	1
1039477439070707712	20996633	2
1039477439070707712	43877830	1
1039477439070707712	50134116	7
1039477439070707712	51806144	1
1039477439070707712	104225487	7
1039477439070707712	104836748	8
1039477439070707712	114461276	1
1039477439070707712	121744998	1
1039477439070707712	168195769	4
1039477439070707712	168627781	1
1039477439070707712	175747448	1
1039477439070707712	217186436	1
1039477439070707712	242856842	3
1039477439070707712	246882981	2
1039477439070707712	247888588	12
1039477439070707712	279150734	2
1039477439070707712	286809454	1
1039477439070707712	307558964	1
1039477439070707712	337016752	1
1039477439070707712	355659932	4
1039477439070707712	362420555	1
1039477439070707712	392199690	1
1039477439070707712	392967338	3
1039477439070707712	409987827	1
1039477439070707712	440718791	1
1039477439070707712	464834931	1
1039477439070707712	525416576	1
1039477439070707712	535707261	1
1039477439070707712	549453509	1
1039477439070707712	571948562	1
1039477439070707712	784574954	1
1039477439070707712	936710491	1
1039477439070707712	1042772707	1
1039477439070707712	1316210269	1
1039477439070707712	1384167626	1
1039477439070707712	1410458533	3
1039477439070707712	1432896948	7
1039477439070707712	1688789778	1
1039477439070707712	1725722755	1
1039477439070707712	1917963032	1
1039477439070707712	2474471474	1
1039477439070707712	2654164081	2
1039477439070707712	2826907656	1
1039477439070707712	2999424483	1
1039477439070707712	3017981109	1
1039477439070707712	3039268715	2
1039477439070707712	3155549128	1
1039477439070707712	3352984689	1
1039477439070707712	3795138082	1
1039477439070707712	3825409875	2
1039477439070707712	4204280260	1
1039477439070707712	703324512243343360	2
1039477439070707712	769607436340690944	2
1039477439070707712	854592620164771840	2
1039477439070707712	959400974845730816	1
1039477439070707712	969739598778847232	43
1039477439070707712	984403261645090818	1
1039477439070707712	998682999276359681	1
1039477439070707712	1022236356418957318	1
1039477439070707712	1091765821750370304	1
1039477439070707712	1094981041201299456	2
1039477439070707712	1096806462075162624	14
1039477439070707712	1101786860387471361	3
1039477439070707712	1104770721090281473	1
1039477439070707712	1109862385135902720	6
1039477439070707712	1115293629520797698	1
1039477439070707712	1224983445618745350	1
1039477439070707712	1276537225329684482	3
460422382	6763102	1
460422382	10602012	1
460422382	11162772	1
460422382	11611502	9
460422382	12723412	1
460422382	13346352	1
460422382	14371600	1
460422382	17676713	12
460422382	19002571	1
460422382	27675374	1
460422382	32937695	5
460422382	40652687	1
460422382	41795707	1
460422382	43877830	2
460422382	49449999	7
460422382	69266917	1
460422382	86961339	1
460422382	91560739	4
460422382	104781566	1
460422382	107235284	5
460422382	109280332	1
460422382	122375549	1
460422382	130475953	1
460422382	146004695	2
460422382	146749957	1
460422382	154229481	1
460422382	168195769	1
460422382	174295598	1
460422382	182836552	1
460422382	184186065	3
460422382	198524760	1
460422382	213745259	1
460422382	215260800	1
460422382	233248578	1
460422382	247888588	4
460422382	248264581	1
460422382	248775597	2
460422382	250859381	1
460422382	254230849	1
460422382	260806364	1
460422382	286809454	1
460422382	298993329	1
460422382	299017781	1
460422382	301308940	2
460422382	301321354	1
460422382	309189123	1
460422382	320289553	2
460422382	325405501	1
460422382	338682647	1
460422382	359314002	2
460422382	364882229	1
460422382	365777868	1
460422382	370395002	1
460422382	381128084	2
460422382	387570284	1
460422382	402593346	6
460422382	409892360	1
460422382	483061210	1
460422382	500769793	1
460422382	535153760	1
460422382	535707261	2
460422382	543780544	1
460422382	561612546	1
460422382	562843305	1
460422382	564432667	1
460422382	628226028	2
460422382	729422582	5
460422382	751426854	2
460422382	801488568	3
460422382	893680236	1
460422382	928098290	1
460422382	1107036073	1
460422382	1884163777	3
460422382	2203945062	1
460422382	2262921585	1
460422382	2385733852	1
460422382	3300574151	1
460422382	3963101903	1
460422382	4190053767	3
460422382	4364428521	1
460422382	4703390322	4
460422382	704634582394654720	1
460422382	705378392565227520	1
460422382	736590166484221952	1
460422382	841265836249743360	1
460422382	908021399889039360	1
460422382	908432425650475010	1
460422382	914896176629129218	1
460422382	916955684012548096	1
460422382	926406166720196608	1
460422382	938903531557441536	1
460422382	953288887828406277	1
460422382	967513857127276545	7
460422382	974038824786583554	1
460422382	979339332304756736	1
460422382	1005090342406971393	2
460422382	1036714172128681984	1
460422382	1044716403918557184	3
460422382	1073896900368183296	2
460422382	1081168493091962880	2
460422382	1119190474525421568	1
460422382	1169985621227712513	1
460422382	1189485435455713285	2
460422382	1198678145525829632	1
943544707	26076022	1
943544707	127249363	1
943544707	140076123	1
943544707	190569992	1
943544707	193467760	3
943544707	241191056	7
943544707	260294516	1
943544707	270992701	1
943544707	339623651	1
943544707	356133625	1
943544707	481929104	2
943544707	481999003	10
943544707	532139118	1
943544707	532764351	1
943544707	538428404	1
943544707	558711260	1
943544707	563342021	1
943544707	943544707	1
943544707	1469481823	1
943544707	2282080958	1
943544707	2301179682	3
943544707	2301278786	1
943544707	2793877781	2
943544707	3762349457	2
943544707	704696150704726016	1
943544707	732353497887178752	1
943544707	771323813988560898	2
943544707	831820664814333953	2
572419996	11358652	1
572419996	11611502	1
572419996	12723412	1
572419996	13777542	1
572419996	21869922	1
572419996	27675374	1
572419996	32937695	4
572419996	34453123	1
572419996	37883400	1
572419996	38381308	1
572419996	43877830	1
572419996	56341472	1
572419996	64019370	6
572419996	80705314	1
572419996	87818409	1
572419996	94324983	3
572419996	100731315	2
572419996	107235284	1
572419996	120257115	1
572419996	121146038	1
572419996	121410987	2
572419996	121820357	1
572419996	151085945	1
572419996	152169542	1
572419996	154986574	1
572419996	155921067	1
572419996	184186065	1
572419996	189971995	1
572419996	210922936	3
572419996	212649968	1
572419996	214112280	1
572419996	232168294	1
572419996	237232100	1
572419996	249364151	2
572419996	250801453	2
572419996	254230849	2
572419996	255092527	1
572419996	273169020	1
572419996	276005081	1
572419996	280477631	2
572419996	285112683	1
572419996	299017781	1
572419996	301141732	1
572419996	302228107	2
572419996	338682647	2
572419996	348228016	1
572419996	349109593	2
572419996	359314002	1
572419996	364882229	1
572419996	367866899	1
572419996	369331245	1
572419996	385543555	2
572419996	390545466	1
572419996	402593346	2
572419996	412398862	1
572419996	428308122	1
572419996	447260411	1
572419996	483061210	2
572419996	535153760	4
572419996	535707261	1
572419996	541697427	1
572419996	609354097	1
572419996	636183519	1
572419996	740637702	1
572419996	830738172	1
572419996	863223450	1
572419996	912939938	1
572419996	971624767	1
572419996	995297070	1
572419996	1041915498	1
572419996	1183842373	1
572419996	1281187602	2
572419996	1428222109	1
572419996	1499289019	1
572419996	1552726424	1
572419996	1864247245	1
572419996	1912129124	2
572419996	1962699368	1
572419996	1970859560	1
572419996	2221768555	1
572419996	2296633356	1
572419996	2331874855	2
572419996	2456213226	2
572419996	2578286633	2
572419996	2796512266	1
572419996	2936443882	1
572419996	3374563353	1
572419996	3395436645	2
572419996	3441065895	1
572419996	3963101903	2
572419996	4041432814	4
572419996	4172142683	1
572419996	4186911203	1
572419996	4190053767	2
572419996	4703390322	1
572419996	4813170027	1
572419996	704634582394654720	4
572419996	705378392565227520	2
572419996	717416609527279616	1
572419996	738330471017353217	1
572419996	759378710239842305	1
572419996	776269374801973248	2
572419996	786833353957867522	1
572419996	787714184188424192	1
572419996	899663880871436289	1
572419996	908391817430925312	2
572419996	911266324881567744	1
572419996	911967872695586816	1
572419996	914468799235149824	1
572419996	923651003303546880	1
572419996	931626520778629121	1
572419996	935548398618533889	1
572419996	938825694825631745	1
572419996	951875610510528514	1
572419996	961297797004881922	1
572419996	967513857127276545	1
572419996	987248595438112768	1
572419996	994140406437818368	2
572419996	1033303333153452032	1
572419996	1034405038091915272	1
572419996	1042015463016984576	1
572419996	1074022338679726080	1
572419996	1074993413936816129	1
572419996	1081168493091962880	1
572419996	1086287107608461312	2
572419996	1189485435455713285	1
572419996	1198678145525829632	3
572419996	1208294340260438016	1
572419996	1239144339735011328	1
572419996	1239252718398640129	1
572419996	1244057090521468934	1
572419996	1245821946480283649	2
572419996	1266084751733121025	1
572419996	1298723217276669955	1
572419996	1310902073190494208	1
572419996	1318663653546168320	1
153005428	18905975	1
153005428	38386328	1
153005428	45109797	1
153005428	48579013	1
153005428	126465001	1
153005428	156233693	1
153005428	174339596	1
153005428	224012395	1
153005428	262822127	7
153005428	283701345	1
153005428	950103050	1
153005428	978932870	2
153005428	1055431634	1
153005428	1290550819	1
153005428	2258704773	1
153005428	2603524662	1
153005428	2754746065	1
153005428	2845145149	1
153005428	2887883469	3
153005428	2922070385	1
153005428	3166103591	1
153005428	4121026337	1
153005428	4329113356	1
153005428	826108883177500678	1
153005428	1022229783323795456	1
153005428	1109573601995440129	1
153005428	1114606131324882944	1
153005428	1283268132174532608	1
153005428	1284575832636370944	1
38746036	1652541	1
38746036	5467742	2
38746036	7996082	1
38746036	20909329	1
38746036	28206117	3
38746036	63947010	1
38746036	65369125	1
38746036	76084843	1
38746036	81081065	1
38746036	92383713	1
38746036	111933542	1
38746036	121385551	3
38746036	135132813	1
38746036	144547999	1
38746036	181300480	1
38746036	186457433	1
38746036	197852287	1
38746036	198829810	3
38746036	224371808	2
38746036	241043904	1
38746036	252938212	1
38746036	256044122	1
38746036	268927636	1
38746036	292508028	1
